,NoDefaultNextMonth,Married,Single,Age,EducationLevel,MaxBillAmountOverLast6Months,MaxPaymentAmountOverLast6Months,MonthsWithZeroBalanceOverLast6Months,MonthsWithLowSpendingOverLast6Months,MonthsWithHighSpendingOverLast6Months,MostRecentBillAmount,MostRecentPaymentAmount,TotalOverdueCounts,TotalMonthsOverdue,HistoryOfOverduePayments
29557,0,1,0,0,1,170,130,2,6,0,170,30,1,2,1
29561,1,0,1,0,2,300,40,0,0,6,280,30,1,3,1
29564,1,1,0,0,2,210,210,4,6,0,110,140,0,0,0
29568,1,1,0,0,1,190,160,1,6,0,190,0,1,1,1
29581,1,0,1,0,2,280,230,2,6,0,70,230,0,0,0
29596,1,1,0,0,2,320,330,2,6,0,270,160,0,0,0
29607,1,0,1,0,3,230,50,2,6,0,230,50,0,0,0
29625,1,1,0,0,3,200,200,2,6,0,60,200,0,0,0
29632,1,0,1,0,2,300,40,0,6,0,190,40,0,0,0
29639,1,0,1,0,3,160,130,1,6,0,160,130,0,0,0
29648,1,0,1,0,3,220,300,4,6,0,160,0,0,0,0
29660,1,1,0,0,3,310,310,1,5,0,190,120,0,0,0
29707,1,1,0,0,1,270,80,0,0,4,160,40,1,6,1
29710,1,1,0,0,2,250,50,0,6,0,160,30,0,0,0
29732,1,1,0,0,2,310,130,2,2,1,190,0,1,9,1
29743,1,0,1,0,2,130,130,1,6,0,130,0,0,0,0
29759,1,1,0,0,3,270,60,0,1,4,260,0,1,3,1
29771,0,1,0,0,2,230,90,0,0,0,230,0,1,13,1
29779,1,1,0,0,2,220,310,4,6,0,0,310,1,1,1
29785,0,0,1,0,2,290,30,0,0,6,260,30,1,2,1
29843,0,1,0,0,1,300,90,0,0,5,280,0,2,6,1
29845,0,1,0,0,2,230,170,2,2,0,0,0,2,6,1
29854,1,1,0,0,2,300,300,2,6,0,20,300,0,0,0
29859,0,1,0,0,2,210,50,0,6,0,110,30,0,0,0
29870,0,0,1,0,2,310,40,0,0,6,280,40,0,0,0
29912,1,0,1,0,3,150,150,0,6,0,150,150,0,0,0
29915,1,0,1,0,2,310,40,0,0,6,280,30,1,2,1
29919,0,1,0,0,1,160,160,2,6,0,90,90,1,4,1
29930,1,1,0,0,2,250,40,0,0,0,190,40,1,9,1
29946,1,0,1,0,3,280,280,2,6,0,170,100,0,0,0
29952,1,0,1,0,2,230,230,1,6,0,130,120,0,0,0
29956,1,0,1,0,3,180,90,1,6,0,70,60,0,0,0
29960,1,1,0,0,2,300,90,0,2,3,290,90,0,0,0
29974,0,1,0,0,2,330,90,0,5,0,330,0,1,7,1
29989,1,0,1,0,3,280,280,2,6,0,100,280,0,0,0
29992,1,1,0,0,1,320,60,0,4,2,270,60,0,0,0
